Customer ID,DaysSinceLastPurchase,PurchaseCount,TotalSpent
12402,-0.6458001730400913,-0.1721108066965575,-0.10402533252367596
12403,0.6683098979597214,-0.44544086144801426,-0.1541392192036193
12404,2.3084007617656894,-0.4600835429525566,-0.21617201453594306
12406,-0.6865477721408607,-0.16234901902686263,0.10410184504838804
12408,-0.7782298701175918,-0.18675348820109983,-0.05489402503629069
12409,-0.36056697933470566,0.3062167891184918,1.1890571023909609
12410,0.4747588022310668,-0.3966319230995399,-0.1859855851961116
12411,-0.4726228768618215,-0.3575847724207603,-0.18287232352506733
12412,-0.5439311752881679,-0.12330186834808309,-0.06462825044213505
12413,-0.5439311752881679,-0.4015128169343873,-0.19526315193301325
12414,0.07746971099856527,-0.37222745392530265,-0.20833485959028253
12415,-0.8189774692183612,0.5697850562002538,2.0707135551829654
12416,2.0435413676106884,-0.41127460460408216,-0.1998168253952986
12417,-0.5541180750633602,0.4282391349896779,0.14377480061887893
12418,-0.43187527776105206,-0.12818276218293054,-0.06530678183197806
12419,-0.7171084714664377,-0.34294209091621797,-0.16454610635060563
12421,-0.41150147821066735,-0.3624656662556078,-0.18995581557751126
12422,-0.6254263734897066,0.20371801858669555,0.16565450311696472
12423,-0.6967346719160531,-0.26972868339350636,-0.13401571559689185
12424,-0.34019317978432095,-0.13794454985262541,-0.04412321966983844
12425,-0.2586979815827822,-0.17699170053140495,-0.11751848095768165
12426,1.9416723698587648,-0.21115795737533705,-0.13805403390322382
12427,-0.8597250683191306,-0.4161554984389296,-0.1879671785975908
12429,-0.9208464669702847,-0.08913561150415099,0.20901007628250315
12431,-0.839351268768746,0.3794301966412035,0.28154836885999107
12433,-0.9106595671950923,0.935852093813812,0.6043755256292849
12434,-0.7578560705672072,-0.3673465600904552,-0.18869618896626295
12435,-0.605052573939322,-0.09401650533899843,0.492036319139623
12437,-0.635613273264899,1.399537008124319,0.6566388776635579
12439,2.3084007617656894,-0.09889739917384588,-0.09393775426602753
12440,0.01634831234741119,-0.2941331525677436,-0.13342053321860395
12441,-0.9106595671950923,-0.41127460460408216,-0.2032223955716559
12443,2.8177457505253067,-0.3624656662556078,-0.16662396199078225
12445,-0.5643049748385526,-0.3624656662556078,-0.18919041338689252
12449,-0.4624359770866291,-0.4161554984389296,-0.1333677063802944
12450,-0.574491874613745,-0.30877583407228587,-0.1685304238888878
12451,0.07746971099856527,0.3110976829533393,0.20054604285556896
12454,-0.6152394737145143,-0.2599668957238115,0.2803380472978316
12455,-0.10589448495489696,0.20371801858669555,0.1770768394892351
12457,-0.3911276786602827,-0.34294209091621797,-0.15849802032902938
12458,-0.2892586809083592,-0.2404433203844217,-0.126149212407726
12459,1.5240094790758787,-0.3527038785859129,-0.17025727453674078
12460,0.006161412572218844,-0.37710834776015006,-0.1852495312489982
12466,2.3084007617656894,-0.4600835429525566,-0.21693624279682158
12467,-0.7069215716912455,-0.37710834776015006,-0.22359594621304868
12468,-0.2586979815827822,0.13538550489883136,0.11690354886540838
12469,0.6784967977349138,-0.09401650533899843,0.1368638762382463
12470,2.379709060192036,-0.3527038785859129,-0.1987145053692388
12471,-0.8495381685439383,3.278681134540584,2.031251906965713
12472,-0.8800988678695153,2.746663706542213,1.0357031386377449
12474,-0.8902857676447077,1.0334699705107608,0.3457576299306692
12475,-0.4726228768618215,-0.34294209091621797,-0.1735560171067387
12476,-0.8291643689935536,0.9993037136668287,0.6179989802644543
12477,-0.574491874613745,0.8235915356123208,0.6048028360547224
12480,-0.574491874613745,-0.020803097816286795,0.02920630155255291
12481,-0.9208464669702847,0.39895377198059323,0.554269856457523
12482,-0.06514688585412759,0.5453805870260166,2.3465506523110222
12483,-0.7884167698927842,-0.13794454985262541,0.0722038261473264
12484,0.22008630785125813,0.18907533708215324,-0.011281361257645702
12485,0.7498050961612601,-0.299014046402591,-0.14046998130858174
12486,-0.24851108180758982,-0.2258006388798794,-0.10182656212025742
12487,2.797371950974922,-0.4503217552828617,-0.19309725156232066
12490,-0.7884167698927842,0.5990704192093383,0.2930164884921297
12492,-0.5337442755129755,-0.3575847724207603,-0.17053432195543103
12494,-0.9208464669702847,-0.27949047106320124,-0.15267063309861315
12495,1.8194295725564567,-0.37222745392530265,-0.18563105841456737
12496,1.676812975703764,-0.4015128169343873,-0.21724616024823776
12497,-0.5643049748385526,-0.2502051080541166,0.38316724896202997
12499,1.0655989891922228,-0.3331803032465231,-0.1773759844813911
12500,-0.20776348270682043,-0.020803097816286795,-0.028014555774638666
12503,1.3100845837968393,-0.4552026491177092,-0.09141145746508963
12504,-0.3911276786602827,-0.41127460460408216,-0.18873023292872912
12505,-0.635613273264899,-0.2404433203844217,-0.11647485741863249
12507,1.3100845837968393,-0.3282994094116757,-0.1602917849720745
12510,0.03672211189779588,0.12562371722913648,0.09415866014878582
12511,-0.42168837798585973,0.48192896717299977,0.1363039117521648
12514,1.890737870982803,-0.30389494023743846,-0.15549862984278573
12516,-0.2586979815827822,-0.23068153271472683,-0.06669319285516935
12519,0.08765661077375762,-0.34782298475106543,-0.1819977458686088
12523,-0.8291643689935536,0.29157410761394953,0.06698453452234038
12524,-0.6865477721408607,0.0133631590276453,0.5518597787008663
12525,0.362702904703951,-0.08913561150415099,-0.1255516821699577
12527,0.39326360402952804,-0.3966319230995399,-0.17818834386161836
12529,0.6784967977349138,-0.3527038785859129,-0.18699516477269462
12530,-0.4726228768618215,-0.006160416311744469,0.018964938498936587
12531,2.2880269622153047,0.10121924805489926,-0.015360767104885112
12533,1.6564391761533792,-0.02568399165113424,-0.08859520001831918
12537,-0.4828097766370138,-0.255086001888964,-0.13755393983389316
12538,-0.7884167698927842,-0.4015128169343873,-0.1911367888961653
12539,-0.054959986078935236,0.6625220390623552,0.4392517423006955
12540,-0.7884167698927842,0.9700183506577441,0.8092567874696606
12542,0.29139460627760455,-0.24532421421926914,-0.17389410887191997
12543,-0.07533378562931993,-0.255086001888964,-0.1085214834286909
12547,0.4543850026806821,-0.4015128169343873,-0.20296060923958842
12549,1.2184024858201081,-0.2258006388798794,-0.03862218490720133
12553,-0.7171084714664377,-0.23068153271472683,-0.11834492749479145
12554,-0.07533378562931993,-0.33806119708137056,-0.16859733788407993
12555,2.3084007617656894,-0.4600835429525566,-0.2084252521802789
12557,-0.8597250683191306,-0.34294209091621797,0.5658929348153697
12562,-0.7171084714664377,-0.2746095772283538,-0.0844641412625104
12563,-0.4828097766370138,-0.4015128169343873,-0.19433692136798533
12567,-0.9004726674199001,0.48680986100784723,0.2787145024671174
12568,1.9212985703083802,-0.44055996761316685,-0.2153784380315592
12570,2.3084007617656894,-0.4600835429525566,-0.21449564286691922
12573,-0.7578560705672072,-0.020803097816286795,-0.1582233207698196
12575,0.01634831234741119,-0.27949047106320124,-0.1504812541331163
12576,-0.6458001730400913,-0.1818725943662524,-0.13239451862565801
12577,-0.7578560705672072,0.29157410761394953,-0.10667841373655686
12578,-0.7171084714664377,-0.16722991286171007,-0.010047561100682044
12580,1.2285893855953005,-0.299014046402591,-0.14879314316669032
12582,-0.34019317978432095,-0.06961203616476122,-0.05114097165683043
12583,-0.839351268768746,0.6088322068790333,0.6166513089226898
12586,-0.8902857676447077,-0.05496935466021889,-0.006568033350691379
12588,-0.574491874613745,-0.27949047106320124,-0.1385940415837217
12589,-0.42168837798585973,0.39895377198059323,0.06372218377428901
12590,0.46457190245587443,-0.4552026491177092,-0.2245233507078168
12591,-0.6661739725904761,-0.255086001888964,-0.11802444467571337
12592,0.6479360984093367,-0.14282544368747285,-0.1396576219283545
12594,-0.7884167698927842,-0.05985024849506634,-0.021176415037899222
12595,0.49513260178145146,-0.37222745392530265,-0.18849309912120613
12598,-0.20776348270682043,-0.08425471766930355,-0.057838240824744334
12599,-0.7578560705672072,-0.11842097451323565,-0.07519479203379029
12600,-0.8597250683191306,-0.09889739917384588,0.05518301884398128
12601,-0.5235573757377832,-0.4356790737783194,-0.21136359832003151
12605,-0.9208464669702847,-0.07937382383445611,-0.07973672619867353
12606,2.3084007617656894,-0.4600835429525566,-0.22113069375860184
12608,-0.5235573757377832,-0.386870135429845,-0.1747851215447415
12609,-0.8291643689935536,0.10121924805489926,0.04535253119943948
12613,-0.6865477721408607,0.4331200288245253,0.17231655439267227
12615,-0.43187527776105206,0.3794301966412035,0.16071225891066893
12616,-0.7476691707920148,-0.3527038785859129,-0.1780357329953907
12619,1.0655989891922228,-0.4161554984389296,-0.20714449483370678
12621,-0.9208464669702847,1.057874439684998,1.0638809741920723
12623,-0.401314578435475,0.3062167891184918,0.167879099974668
12625,0.5460671006574133,0.008482265192797859,0.06766306591218334
12629,-0.7171084714664377,-0.24532421421926914,-0.04067186623361285
12631,-0.24851108180758982,0.29157410761394953,0.10648609635076019
12632,0.658122998184529,-0.27949047106320124,-0.13685662556820677
12633,-0.7476691707920148,0.5600232685305588,0.1819474739813779
12634,0.8109264948124142,-0.3673465600904552,-0.16607338894262244
12635,-0.6458001730400913,-0.08425471766930355,-0.07788426506861777
12636,2.8788671491764606,-0.4600835429525566,-0.20704353687604848
12637,-0.7884167698927842,0.7308545527502194,0.04856909868762246
12638,1.8703640714324186,-0.4210363922737771,-0.19427118130253343
12639,-0.2179503824820128,-0.2599668957238115,-0.1265976535684873
12643,-0.7171084714664377,-0.30877583407228587,0.30892910612071395
12644,-0.2586979815827822,-0.015922203981439353,-0.06656758237296656
12645,-0.4726228768618215,-0.030564885485981682,-0.018895469552665783
12647,-0.9004726674199001,1.7119142135545553,1.4214165376604972
12648,-0.2179503824820128,-0.24532421421926914,-0.13215268909917416
12649,-0.9208464669702847,-0.020803097816286795,-0.03165960761799934
12651,-0.7884167698927842,-0.3527038785859129,-0.1940950918415015
12652,-0.2179503824820128,-0.4503217552828617,-0.21220295808428366
12653,0.7192443968356831,-0.255086001888964,0.005435398242984298
12655,-0.3300062800091286,-0.386870135429845,-0.19291529245258768
12656,-0.3096324804587439,0.13538550489883136,0.05087587062714058
12661,-0.19757658293162808,-0.41127460460408216,-0.20457828442160164
12662,-0.839351268768746,0.4087155596502881,0.144089413789256
12663,1.7175605748045333,-0.41127460460408216,-0.19964777951270796
12664,0.597001599533375,-0.4259172861086245,-0.08411431019992699
12665,-0.3911276786602827,-0.38198924159499753,-0.19545685034014834
12666,-0.6254263734897066,-0.31365672790713334,-0.07704020958540478
12668,-0.7884167698927842,1.3800134327849292,0.6729964146636828
12670,-0.7171084714664377,-0.3527038785859129,-0.13387953974702718
12671,1.534196378851071,-0.24532421421926914,0.08426489769124652
12672,1.361019082672801,-0.3917510292646924,-0.20192520320872076
12673,-0.5541180750633602,-0.30877583407228587,-0.15087099880686694
12675,0.9942906907658765,0.09633835422005183,-0.11385699409795799
12676,-0.4828097766370138,-0.1574681251920152,-0.05435049556657216
12677,1.0146644903162612,-0.3527038785859129,-0.17789486142656516
12678,-0.8189774692183612,0.5795468438699486,1.685550729208373
12681,-0.9004726674199001,3.6740335351632267,1.7573130542275799
12682,-0.9208464669702847,2.058457675828724,1.1449232138076617
12683,-0.9208464669702847,0.5063334363472369,0.269162236171006
12686,-0.8597250683191306,-0.43079817994347197,-0.21313153650879194
12687,0.2506470071768352,0.15002818640337368,0.027497059850803054
12691,-0.36056697933470566,-0.43079817994347197,-0.20779485190978467
12692,1.8499902718820338,-0.4015128169343873,-0.21057119574538788
12693,-0.605052573939322,-0.2599668957238115,-0.12857102946178497
12694,-0.41150147821066735,-0.23556242654957427,-0.10975058786669369
12695,0.7396181963860678,-0.30877583407228587,-0.1267443947860139
12696,-0.2179503824820128,-0.22091974504503192,-0.1295465650759018
12698,1.3712059824479934,-0.386870135429845,-0.18371168328931947
12699,-0.3911276786602827,-0.2648477895586589,-0.14868631556033096
12701,0.7498050961612601,-0.006160416311744469,-0.030050149944167617
12703,1.8092426727812643,-0.16234901902686263,-0.15110813261438993
12705,-0.8291643689935536,0.891924049300185,0.332818576334044
12706,2.3084007617656894,-0.4600835429525566,-0.23438318659586393
12708,-0.8902857676447077,0.3257403644578816,0.07010249191234552
12709,-0.9106595671950923,1.1506114225470994,2.2438294521829234
12711,1.5851308777270328,-0.1721108066965575,-0.06640088434985636
12712,-0.9208464669702847,0.2769314261094072,0.09782953844643118
12714,-0.6865477721408607,1.6679861690409283,0.8781195060305422
12717,1.3712059824479934,-0.386870135429845,-0.19096891694331486
12720,-0.8800988678695153,0.38431109047605094,0.050469690937026954
12721,-0.9208464669702847,-0.02568399165113424,-0.07360294330606176
12724,-0.7374822710168225,-0.09401650533899843,-0.07261566839454282
12725,-0.8597250683191306,0.05241030970642484,0.04250575157942349
12726,-0.6967346719160531,-0.19651527587079473,-0.058600121226142436
12727,-0.136455184280474,-0.15258723135716773,-0.024165240156480937
12728,-0.7374822710168225,-0.3917510292646924,-0.19614477316791304
12730,0.6683098979597214,-0.23556242654957427,-0.12624782250590388
12731,-0.136455184280474,0.11586192955944159,0.5840442364585399
12733,-0.6763608723656684,0.21836070009123787,0.004483341223671718
12734,-0.8291643689935536,-0.3917510292646924,-0.1614657147122873
12737,0.4340112031302974,-0.4552026491177092,0.21199068389290338
12738,-0.8495381685439383,-0.41127460460408216,-0.20535894769884314
12739,-0.7171084714664377,-0.21603885121018448,-0.022420780562524757
12741,0.7498050961612601,-0.386870135429845,-0.1759261812522283
12742,1.4628880804247246,-0.13306365601777798,-0.08448292413835382
12744,0.03672211189779588,0.1061001418897467,0.25040988250084706
12745,0.31176840582798926,-0.3527038785859129,-0.1149593141240178
12746,0.7294312966108755,-0.3673465600904552,-0.19649577816023667
12747,-0.8800988678695153,0.3257403644578816,0.3596804366495928
12748,-0.9208464669702847,12.542617633081031,2.22968594667284
12749,-0.7171084714664377,0.35014483363211885,0.06522481384176139
12751,-0.11608138473008932,-0.16234901902686263,-0.19210293307236043
12755,-0.9208464669702847,0.07681477888066206,0.26982433254448596
12758,0.03672211189779588,0.6088322068790333,0.5966768943929694
12759,-0.7069215716912455,0.5453805870260166,0.1860233580393967
12760,-0.004025487202973503,-0.3624656662556078,-0.1827666698484482
12761,0.01634831234741119,-0.3331803032465231,-0.13168311720308906
12763,-0.8800988678695153,-0.386870135429845,-0.18602080308831803
12765,0.16915180897529639,-0.13306365601777798,-0.058708122762242014
12766,-0.9106595671950923,0.26228874460486484,0.1329030372947684
12767,-0.8189774692183612,-0.255086001888964,-0.11209375162815839
12768,-0.24851108180758982,-0.3673465600904552,-0.22359594621304868
12770,-0.574491874613745,-0.34294209091621797,-0.03289105991548255
12771,0.08765661077375762,-0.386870135429845,-0.1927802905324632
12773,1.1063465882929924,-0.40639371076923475,-0.22359594621304868
12774,0.8109264948124142,-0.4356790737783194,-0.21200925967714854
12775,-0.6865477721408607,-0.3917510292646924,-0.18836866256874357
12776,2.1555972651378044,-0.44544086144801426,-0.21708063615486775
12777,0.01634831234741119,-0.33806119708137056,-0.1626161658576958
12778,-0.605052573939322,-0.15258723135716773,-0.11166761513246115
12779,-0.8597250683191306,0.19883712475184812,0.07435446543139618
12780,1.4527011806495322,-0.3673465600904552,-0.18398755677826947
12782,-0.8291643689935536,0.18907533708215324,0.040857554224164754
12784,0.7498050961612601,-0.11354008067838821,-0.07916384848544972
12785,0.8109264948124142,-0.255086001888964,-0.132780741510188
12786,1.564757078176648,-0.37710834776015006,-0.13807516463854766
12787,-0.43187527776105206,-0.34294209091621797,-0.1771646771281528
12788,0.07746971099856527,-0.33806119708137056,-0.1713678120709821
12789,0.5766277999829903,-0.44544086144801426,-0.20228912142818672
12790,-0.4929966764122061,-0.37222745392530265,-0.19559420011975323
12791,-0.839351268768746,-0.3185376217419808,-0.15490344746449783
12792,0.8007395950372219,-0.3527038785859129,-0.17507273433109363
12793,-0.8597250683191306,-0.3331803032465231,-0.16820407142110866
12796,1.7583081739053026,-0.43079817994347197,-0.17886922311094175
12797,-0.9208464669702847,-0.30877583407228587,-0.1612274069750241
12798,-0.3503800795595133,-0.34294209091621797,-0.04352803729155057
12799,0.7498050961612601,-0.3917510292646924,-0.19784579736148136
12800,0.1487780094249117,-0.299014046402591,-0.155009101141117
12801,0.22008630785125813,-0.21603885121018448,-0.10246165810971256
12802,-0.136455184280474,0.09145746038520437,0.003892854564344693
12803,-0.635613273264899,-0.19651527587079473,-0.09530773027285586
12804,0.09784351054894996,-0.13794454985262541,-0.18520609584861034
12805,-0.7578560705672072,-0.1818725943662524,-0.05514289814121579
12806,-0.20776348270682043,-0.13794454985262541,0.11437373027524987
12807,-0.7476691707920148,-0.37710834776015006,-0.19190571287600466
12808,-0.8902857676447077,-0.33806119708137056,-0.17400328433775977
12809,0.9942906907658765,-0.1574681251920152,-0.08026147279254865
12810,0.8007395950372219,-0.30877583407228587,-0.16079187904140516
12811,-0.7884167698927842,-0.34294209091621797,-0.16266312304730432
12813,0.46457190245587443,-0.24532421421926914,-0.025460084659935656
12817,-0.574491874613745,-0.3624656662556078,-0.16197167843031898
12819,0.026535212122603537,-0.37222745392530265,-0.1601426958950675
12820,-0.5948656741641296,0.042648522036729954,-0.02337048972235691
12821,1.5851308777270328,-0.43079817994347197,-0.2085602541004034
12823,-0.6254263734897066,-0.4015128169343873,0.33308153659585166
12825,0.6683098979597214,-0.34782298475106543,-0.16271242809639325
12826,-0.9208464669702847,-0.08913561150415099,-0.052135290146790664
12829,0.9637299914402995,-0.4259172861086245,-0.21276057471088472
12831,0.07746971099856527,-0.4015128169343873,-0.1958841607655858
12835,-0.3809407788850903,2.6099986791664844,0.4829536247395966
12836,-0.6763608723656684,0.7210927650805246,0.23818223032679073
12837,1.157281087168954,-0.07449292999960866,-0.15852384678331408
12838,-0.839351268768746,1.0188272890062184,0.09253159352885089
12839,-0.9004726674199001,0.8528768986214055,0.2863837854599275
12840,-0.18738968315643575,-0.1477063375223203,-0.07103203717499579
12841,-0.8800988678695153,0.9163285184744222,0.18893235593564395
12842,-0.5235573757377832,-0.3966319230995399,-0.12979895997004753
12843,-0.7476691707920148,0.13050461106398392,0.3240246686501101
12844,-0.136455184280474,-0.21603885121018448,-0.18572027707482355
12846,2.3084007617656894,-0.4600835429525566,-0.22176696367779716
12847,-0.6967346719160531,-0.2941331525677436,-0.13374805961612332
12848,2.237092463339343,-0.386870135429845,-0.19917820761662286
12849,-0.7578560705672072,0.008482265192797859,0.01584698110893145
12850,-0.10589448495489696,-0.4552026491177092,-0.18485626478602693
12851,0.22008630785125813,-0.3185376217419808,-0.20611026273257932
12853,-0.3503800795595133,-0.10865918684354076,-0.006794601790552452
12854,1.0757858889674152,0.31597857678818675,-0.031867393182017
12855,-0.8495381685439383,-0.13794454985262541,-0.15165283601384863
12857,-0.19757658293162808,-0.09401650533899843,0.07902553186770284
12858,-0.7374822710168225,-0.22091974504503192,-0.20578391026480017
12859,0.026535212122603537,-0.3624656662556078,-0.1560832468534117
12860,2.4204566592928054,-0.38198924159499753,-0.2170841579440884
12861,1.6666260759285716,-0.44544086144801426,-0.21558387573609644
12862,-0.3096324804587439,0.18419444324730577,-0.10522626264791364
12863,-0.7782298701175918,-0.255086001888964,0.04304458533018112
12864,0.5358802008822209,-0.44544086144801426,-0.20569938732350485
12865,-0.7884167698927842,0.023124946697340186,-0.01754310249194066
12866,0.1895256085256811,-0.2843713648980487,-0.14515043918281006
12867,-0.5948656741641296,2.097504826507503,0.23147439579121487
12868,-0.839351268768746,-0.2746095772283538,-0.14846444283943075
12869,2.298213861990497,-0.2843713648980487,-0.18395586067528372
12870,-0.9106595671950923,-0.0012795224768970264,-0.028482953740983565
12871,-0.16701588360605105,-0.43079817994347197,-0.18093768731319665
12872,-0.9208464669702847,1.3507280697758446,0.13778306322483289
12873,-0.5948656741641296,-0.31365672790713334,-0.02951014226366975
12874,-0.7171084714664377,-0.2258006388798794,-0.11401899640210736
12875,0.15896490920010406,-0.4356790737783194,-0.10458764486923788
12876,-0.6254263734897066,-0.04520756699052401,-0.00635203027849221
12877,-0.5541180750633602,0.13538550489883136,-0.056968358887246655
12880,-0.7578560705672072,-0.2892522587328961,-0.14844918175280797
12887,-0.7374822710168225,-0.4015128169343873,-0.19748774879071643
12889,-0.7578560705672072,-0.3331803032465231,-0.18067003133242815
12890,-0.6967346719160531,-0.18675348820109983,-0.18405799256268224
12891,0.026535212122603537,-0.4210363922737771,-0.16624947840365437
12892,-0.605052573939322,-0.37710834776015006,-0.19267698471532446
12894,1.2184024858201081,-0.3624656662556078,-0.2051241617508006
12896,2.797371950974922,-0.4600835429525566,-0.2270883871901817
12897,-0.7578560705672072,-0.4161554984389296,-0.18864218819821316
12898,0.07746971099856527,-0.30877583407228587,-0.18709142701139206
12899,-0.43187527776105206,-0.38198924159499753,-0.1805831605316524
12900,-0.34019317978432095,-0.4015128169343873,-0.18364359536438715
12903,-0.2790717811331669,-0.2648477895586589,-0.1257453805770928
12905,1.2285893855953005,-0.19651527587079473,-0.10481538723883915
12907,-0.6152394737145143,-0.3234185155768282,-0.17190077617303867
12908,-0.7680429703423995,-0.4503217552828617,-0.10315075486721743
12909,-0.34019317978432095,-0.11354008067838821,-0.11724495532821207
12910,-0.7782298701175918,-0.1574681251920152,0.09007573251232574
12911,0.9739168912154917,0.7454972342547618,-0.026320575159511615
12913,-0.8902857676447077,-0.2404433203844217,0.27147722561870563
12914,-0.5643049748385526,-0.4210363922737771,-0.19730226789176283
12915,-0.8495381685439383,-0.17699170053140495,-0.13893213334890298
12916,-0.136455184280474,-0.08913561150415099,-0.030147586112605294
12917,-0.5643049748385526,-0.21603885121018448,0.21492550824343534
12918,1.737934374354918,-0.4503217552828617,-1.5094598871551175
12920,1.1776548867193388,-0.30877583407228587,-0.18557705764651755
12921,-0.9106595671950923,3.786294093364718,1.9187917857128087
12923,-0.6661739725904761,-0.30389494023743846,-0.15164579243540738
12924,-0.6458001730400913,-0.24532421421926914,-0.048304757404476345
12925,1.3915797819983782,-0.44055996761316685,-0.219454322089578
12926,-0.45224907731143676,0.8724004739607952,-0.041817621660060526
12927,-0.6254263734897066,-0.41127460460408216,-0.2004331385089103
12928,-0.7884167698927842,-0.0012795224768970264,0.03962140620772067
12931,-0.7680429703423995,0.4135964534851356,4.218185576813684
12932,0.8516740939131836,-0.0012795224768970264,-0.024196936259466707
12933,-0.7680429703423995,0.4770480733381523,-0.10373771973732383
12934,2.8584933496260763,-0.4552026491177092,-0.20227151248208353
12935,-0.8291643689935536,0.16955176174276346,0.014190566245491204
12937,0.07746971099856527,0.008482265192797859,-0.036549024985985584
12939,-0.7782298701175918,-0.2746095772283538,1.3826921173200983
12941,2.736250552323768,-0.3331803032465231,-0.17928127244975645
12942,-0.9208464669702847,-0.386870135429845,-0.193220514185043
12943,-0.635613273264899,-0.33806119708137056,-0.16575055826406393
12945,2.0435413676106884,-0.3282994094116757,-0.17227643368990678
12946,-0.19757658293162808,-0.3673465600904552,-0.185507795791845
12947,-0.839351268768746,-0.38198924159499753,-0.1879037863916193
12948,2.797371950974922,-0.4210363922737771,-0.1939565681321564
12949,-0.7476691707920148,2.0047678436454017,1.096837877718806
12951,-0.8291643689935536,0.19883712475184812,0.025553032201010697
12953,0.6784967977349138,-0.31365672790713334,-0.1650215478953918
12954,1.8601771716572262,-0.4161554984389296,-0.20452545758329205
12956,2.328774561316074,-0.3527038785859129,-0.17501638570356343
12957,0.8720478934635684,0.7845443849335413,0.3222085993420009
12958,-0.5643049748385526,-0.18675348820109983,-0.1602636106583094
12959,0.29139460627760455,-0.4210363922737771,-0.20794159312731125
12960,-0.43187527776105206,-0.12330186834808309,-0.06839421704873766
12961,-0.7782298701175918,-0.26972868339350636,-0.19870980965027796
12963,-0.9208464669702847,0.028005840532187628,-0.02734306796323695
12964,-0.18738968315643575,-0.33806119708137056,-0.20807189932847486
12967,-0.8597250683191306,-0.16722991286171007,0.08702821090673336
12969,1.4934487797503015,-0.44055996761316685,-0.20922117654414318
12970,-0.7680429703423995,0.6674029328972026,-0.09766498119120312
12971,-0.9106595671950923,0.12562371722913648,0.3108332201593391
12972,-0.43187527776105206,-0.05008846082537145,-0.09259125685400348
12973,-0.43187527776105206,-0.4356790737783194,-0.17833508507914494
12974,1.1165334880681848,-0.34782298475106543,-0.19258659212532808
12975,-0.2586979815827822,0.11098103572459415,0.010484470055639464
12976,-0.7884167698927842,0.17931354941245833,0.06023443851611684
12977,0.46457190245587443,-0.22091974504503192,-0.1674363213710095
12978,-0.7171084714664377,0.3355021521275765,0.06942513445224274
12979,2.78718505119973,-0.18675348820109983,-0.16730131945088503
12980,-0.7782298701175918,-0.2941331525677436,0.8114966454139865
12982,-0.6865477721408607,0.4135964534851356,0.03289831058552208
12983,1.4527011806495322,-0.3185376217419808,-0.16606399750470074
12986,-0.5439311752881679,0.22812248776093277,0.010202726917988413
12987,-0.36056697933470566,-0.27949047106320124,-0.1351391663582755
12989,-0.31981938023393625,-0.2843713648980487,0.4798567980849153
12990,-0.3911276786602827,-0.3966319230995399,-0.1594993823974309
12991,-0.6763608723656684,-0.3966319230995399,-0.19294933641505385
12992,2.7464374520989603,-0.4356790737783194,-0.2126373120881624
12993,-0.3300062800091286,-0.19651527587079473,-0.1324403018855263
12996,-0.8189774692183612,-0.3575847724207603,-0.18186274394848434
